pid,block,cond,keypress,rt,acc
5dd005a9eb39730fc834988f,1,novel,p,0.2496,1
5dd005a9eb39730fc834988f,1,novel,q,0.5594,0
5dd005a9eb39730fc834988f,1,novel,p,0.6573,1
5dd005a9eb39730fc834988f,1,familiar,q,0.7081,1
5dd005a9eb39730fc834988f,1,novel,q,0.3397,0
5dd005a9eb39730fc834988f,1,novel,p,0.3537,1
5dd005a9eb39730fc834988f,1,novel,q,0.6729,0
5dd005a9eb39730fc834988f,1,familiar,NA,NA,NA
5dd005a9eb39730fc834988f,1,familiar,p,0.7996,0
5dd005a9eb39730fc834988f,1,familiar,p,0.3058,0
5dd005a9eb39730fc834988f,1,familiar,q,0.5982,1
5dd005a9eb39730fc834988f,1,novel,p,0.54,1
5dd005a9eb39730fc834988f,1,novel,q,0.2564,0
5dd005a9eb39730fc834988f,1,familiar,q,0.1782,1
5dd005a9eb39730fc834988f,1,novel,p,0.3064,1
5dd005a9eb39730fc834988f,1,novel,p,0.305,1
5dd005a9eb39730fc834988f,1,familiar,q,0.227,1
5dd005a9eb39730fc834988f,1,novel,p,0.6453,1
5dd005a9eb39730fc834988f,1,familiar,q,0.6125,1
5dd005a9eb39730fc834988f,1,familiar,q,0.4625,1
5dd005a9eb39730fc834988f,1,familiar,p,0.5256,0
5dd005a9eb39730fc834988f,1,novel,p,0.6625,1
5dd005a9eb39730fc834988f,1,familiar,q,0.3116,1
5dd005a9eb39730fc834988f,1,familiar,q,0.225,1
5dd005a9eb39730fc834988f,1,familiar,q,0.2086,1
5dd005a9eb39730fc834988f,1,novel,q,0.4527,0
5dd005a9eb39730fc834988f,1,familiar,q,0.4121,1
5dd005a9eb39730fc834988f,1,familiar,p,0.2786,0
5dd005a9eb39730fc834988f,1,novel,q,0.309,0
5dd005a9eb39730fc834988f,1,novel,p,0.5549,1
5dd005a9eb39730fc834988f,1,familiar,q,0.265,1
5dd005a9eb39730fc834988f,2,novel,q,0.7204,0
5dd005a9eb39730fc834988f,2,familiar,q,0.6637,1
5dd005a9eb39730fc834988f,2,novel,p,0.624,1
5dd005a9eb39730fc834988f,2,familiar,NA,NA,NA
5dd005a9eb39730fc834988f,2,familiar,p,0.2803,0
5dd005a9eb39730fc834988f,2,novel,q,0.4508,0
5dd005a9eb39730fc834988f,2,novel,q,0.5777,0
5dd005a9eb39730fc834988f,2,familiar,q,0.4361,1
5dd005a9eb39730fc834988f,2,familiar,q,0.6639,1
5dd005a9eb39730fc834988f,2,familiar,q,0.6055,1
5dd005a9eb39730fc834988f,2,novel,p,0.7197,1
5dd005a9eb39730fc834988f,2,familiar,q,0.7065,1
5dd005a9eb39730fc834988f,2,novel,p,0.8761,1
5dd005a9eb39730fc834988f,2,familiar,q,0.6425,1
5dd005a9eb39730fc834988f,2,novel,p,0.511,1
5dd005a9eb39730fc834988f,2,novel,p,0.7472,1
5dd005a9eb39730fc834988f,2,novel,NA,NA,NA
5dd005a9eb39730fc834988f,2,novel,p,0.7915,1
5dd005a9eb39730fc834988f,2,novel,q,0.1912,0
5dd005a9eb39730fc834988f,2,familiar,q,0.205,1
5dd005a9eb39730fc834988f,2,familiar,p,0.452,0
5dd005a9eb39730fc834988f,2,novel,q,0.4146,0
5dd005a9eb39730fc834988f,2,novel,q,0.1794,0
5dd005a9eb39730fc834988f,2,familiar,q,0.2225,1
5dd005a9eb39730fc834988f,2,novel,p,0.053,1
5dd005a9eb39730fc834988f,2,familiar,p,0.5996,0
5dd005a9eb39730fc834988f,2,novel,q,0.2413,0
5dd005a9eb39730fc834988f,2,familiar,q,0.8115,1
5dd005a9eb39730fc834988f,2,familiar,q,0.5142,1
5dd005a9eb39730fc834988f,2,familiar,p,0.5978,0
5dd005a9eb39730fc834988f,2,novel,p,0.7147,1
5dd005a9eb39730fc834988f,2,novel,p,0.6449,1
5dd005a9eb39730fc834988f,2,familiar,q,0.3182,1
5dd005a9eb39730fc834988f,2,familiar,q,0.5957,1
5dd005a9eb39730fc834988f,2,novel,p,0.6841,1
5dd005a9eb39730fc834988f,2,novel,p,0.5575,1
5dd005a9eb39730fc834988f,2,novel,p,0.4632,1
5dd005a9eb39730fc834988f,2,familiar,q,0.4453,1
5dd005a9eb39730fc834988f,2,familiar,q,0.5573,1
5dd005a9eb39730fc834988f,2,familiar,p,0.6633,0
5dd005a9eb39730fc834988f,2,familiar,q,0.4868,1
5dd005a9eb39730fc834988f,2,familiar,p,0.919,0
5dd005a9eb39730fc834988f,2,novel,p,0.6827,1
5dd005a9eb39730fc834988f,2,familiar,p,0.9564,0
5dd005a9eb39730fc834988f,2,novel,p,0.7411,1
5dd005a9eb39730fc834988f,2,novel,p,0.935,1
5dd005a9eb39730fc834988f,2,novel,p,0.7036,1
5dd005a9eb39730fc834988f,2,novel,p,0.7064,1
5dd005a9eb39730fc834988f,2,familiar,q,0.6281,1
5dd005a9eb39730fc834988f,2,novel,p,0.5364,1
5dd005a9eb39730fc834988f,2,novel,p,0.5055,1
5dd005a9eb39730fc834988f,2,familiar,p,0.7946,0
5dd005a9eb39730fc834988f,2,familiar,q,0.6173,1
5dd005a9eb39730fc834988f,2,familiar,q,0.678,1
5dd005a9eb39730fc834988f,2,familiar,q,0.6827,1
5dd005a9eb39730fc834988f,2,familiar,q,0.8141,1
5dd005a9eb39730fc834988f,2,novel,p,0.9785,1
5dd005a9eb39730fc834988f,2,familiar,q,0.5451,1
5dd005a9eb39730fc834988f,2,novel,p,0.8545,1
5dd005a9eb39730fc834988f,2,novel,p,0.6991,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5901,1
5dd005a9eb39730fc834988f,3,novel,p,0.2763,1
5dd005a9eb39730fc834988f,3,familiar,q,0.3139,1
5dd005a9eb39730fc834988f,3,novel,q,0.3067,0
5dd005a9eb39730fc834988f,3,novel,p,0.809,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5927,1
5dd005a9eb39730fc834988f,3,novel,q,0.3704,0
5dd005a9eb39730fc834988f,3,novel,p,0.5286,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5546,1
5dd005a9eb39730fc834988f,3,familiar,p,0.2291,0
5dd005a9eb39730fc834988f,3,novel,p,0.602,1
5dd005a9eb39730fc834988f,3,novel,p,0.7011,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5732,1
5dd005a9eb39730fc834988f,3,novel,q,0.56,0
5dd005a9eb39730fc834988f,3,novel,p,0.6142,1
5dd005a9eb39730fc834988f,3,familiar,q,0.6022,1
5dd005a9eb39730fc834988f,3,familiar,q,0.778,1
5dd005a9eb39730fc834988f,3,novel,p,0.6769,1
5dd005a9eb39730fc834988f,3,familiar,q,0.7229,1
5dd005a9eb39730fc834988f,3,familiar,p,0.81,0
5dd005a9eb39730fc834988f,3,novel,p,0.778,1
5dd005a9eb39730fc834988f,3,novel,p,0.8098,1
5dd005a9eb39730fc834988f,3,novel,p,0.6576,1
5dd005a9eb39730fc834988f,3,novel,p,0.8075,1
5dd005a9eb39730fc834988f,3,familiar,p,0.5494,0
5dd005a9eb39730fc834988f,3,novel,p,0.6483,1
5dd005a9eb39730fc834988f,3,familiar,p,0.46,0
5dd005a9eb39730fc834988f,3,familiar,q,0.8138,1
5dd005a9eb39730fc834988f,3,novel,p,0.6551,1
5dd005a9eb39730fc834988f,3,familiar,q,0.4971,1
5dd005a9eb39730fc834988f,3,familiar,q,0.4401,1
5dd005a9eb39730fc834988f,3,familiar,q,0.4941,1
5dd005a9eb39730fc834988f,3,familiar,q,0.6294,1
5dd005a9eb39730fc834988f,3,novel,p,0.6904,1
5dd005a9eb39730fc834988f,3,novel,p,0.888,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5317,1
5dd005a9eb39730fc834988f,3,novel,q,0.0494,0
5dd005a9eb39730fc834988f,3,familiar,q,0.6075,1
5dd005a9eb39730fc834988f,3,novel,p,0.7648,1
5dd005a9eb39730fc834988f,3,familiar,NA,NA,NA
5dd005a9eb39730fc834988f,3,familiar,p,0.8199,0
5dd005a9eb39730fc834988f,3,novel,p,0.6287,1
5dd005a9eb39730fc834988f,3,familiar,q,0.8694,1
5dd005a9eb39730fc834988f,3,novel,q,0.1934,0
5dd005a9eb39730fc834988f,3,novel,p,0.7747,1
5dd005a9eb39730fc834988f,3,novel,q,8e-4,0
5dd005a9eb39730fc834988f,3,novel,q,0.0018,0
5dd005a9eb39730fc834988f,3,familiar,q,0.6338,1
5dd005a9eb39730fc834988f,3,novel,p,0.5212,1
5dd005a9eb39730fc834988f,3,familiar,p,0.5863,0
5dd005a9eb39730fc834988f,3,novel,p,0.7559,1
5dd005a9eb39730fc834988f,3,familiar,q,0.2455,1
5dd005a9eb39730fc834988f,3,familiar,q,0.4056,1
5dd005a9eb39730fc834988f,3,familiar,q,0.4281,1
5dd005a9eb39730fc834988f,3,novel,p,0.2962,1
5dd005a9eb39730fc834988f,3,familiar,q,0.6033,1
5dd005a9eb39730fc834988f,3,novel,q,0.2756,0
5dd005a9eb39730fc834988f,3,familiar,q,0.5968,1
5dd005a9eb39730fc834988f,3,novel,p,0.619,1
5dd005a9eb39730fc834988f,3,familiar,q,0.5929,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.582,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.6234,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.0894,1
5e40c06ac0507c307ee951eb,1,novel,p,0.7913,1
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.9374,1
5e40c06ac0507c307ee951eb,1,novel,p,1.0451,1
5e40c06ac0507c307ee951eb,1,novel,p,0.776,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.9701,0
5e40c06ac0507c307ee951eb,1,familiar,p,1.0407,0
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.6342,1
5e40c06ac0507c307ee951eb,1,novel,p,0.6153,1
5e40c06ac0507c307ee951eb,1,novel,p,0.5329,1
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.7738,1
5e40c06ac0507c307ee951eb,1,novel,p,0.6816,1
5e40c06ac0507c307ee951eb,1,novel,p,0.3435,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.7207,0
5e40c06ac0507c307ee951eb,1,familiar,p,0.536,0
5e40c06ac0507c307ee951eb,1,familiar,p,0.9714,0
5e40c06ac0507c307ee951eb,1,novel,p,0.8155,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.5197,0
5e40c06ac0507c307ee951eb,1,novel,p,0.4826,1
5e40c06ac0507c307ee951eb,1,novel,p,0.7,1
5e40c06ac0507c307ee951eb,1,novel,p,0.5121,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.6876,0
5e40c06ac0507c307ee951eb,1,novel,p,0.7373,1
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,familiar,p,0.9192,0
5e40c06ac0507c307ee951eb,1,familiar,q,0.9042,1
5e40c06ac0507c307ee951eb,1,novel,p,0.8183,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.9138,0
5e40c06ac0507c307ee951eb,1,novel,p,0.6225,1
5e40c06ac0507c307ee951eb,1,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,1,familiar,p,0.3939,0
5e40c06ac0507c307ee951eb,1,familiar,p,0.543,0
5e40c06ac0507c307ee951eb,1,familiar,p,0.6562,0
5e40c06ac0507c307ee951eb,1,novel,p,0.6098,1
5e40c06ac0507c307ee951eb,1,novel,p,0.9322,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.6716,0
5e40c06ac0507c307ee951eb,1,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.8892,1
5e40c06ac0507c307ee951eb,1,familiar,p,1.0213,0
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.8055,1
5e40c06ac0507c307ee951eb,1,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,1,novel,p,0.6374,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.4588,1
5e40c06ac0507c307ee951eb,1,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,1,familiar,p,0.6949,0
5e40c06ac0507c307ee951eb,1,familiar,q,0.726,1
5e40c06ac0507c307ee951eb,1,novel,q,0.7162,0
5e40c06ac0507c307ee951eb,1,novel,p,0.7012,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.5258,1
5e40c06ac0507c307ee951eb,1,novel,p,0.3296,1
5e40c06ac0507c307ee951eb,1,novel,p,0.8521,1
5e40c06ac0507c307ee951eb,1,familiar,p,0.555,0
5e40c06ac0507c307ee951eb,1,novel,p,0.6658,1
5e40c06ac0507c307ee951eb,1,familiar,q,0.6613,1
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,novel,p,0.8471,1
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,novel,p,0.6321,1
5e40c06ac0507c307ee951eb,2,novel,p,0.5864,1
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,p,0.9333,0
5e40c06ac0507c307ee951eb,2,novel,p,0.3304,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.3694,0
5e40c06ac0507c307ee951eb,2,novel,p,0.7039,1
5e40c06ac0507c307ee951eb,2,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,p,0.7801,0
5e40c06ac0507c307ee951eb,2,novel,p,1.0116,1
5e40c06ac0507c307ee951eb,2,novel,p,0.9431,1
5e40c06ac0507c307ee951eb,2,novel,p,0.7023,1
5e40c06ac0507c307ee951eb,2,novel,p,0.6895,1
5e40c06ac0507c307ee951eb,2,novel,p,0.406,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.6107,0
5e40c06ac0507c307ee951eb,2,novel,p,0.6562,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.538,0
5e40c06ac0507c307ee951eb,2,familiar,p,0.6272,0
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,p,0.7716,0
5e40c06ac0507c307ee951eb,2,novel,p,0.5885,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.7541,0
5e40c06ac0507c307ee951eb,2,familiar,p,0.6608,0
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,p,0.3781,0
5e40c06ac0507c307ee951eb,2,novel,p,0.3628,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.3321,0
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,2,novel,p,0.5271,1
5e40c06ac0507c307ee951eb,2,novel,q,0.6104,0
5e40c06ac0507c307ee951eb,2,novel,q,0.7007,0
5e40c06ac0507c307ee951eb,2,familiar,q,0.5621,1
5e40c06ac0507c307ee951eb,2,novel,p,0.5933,1
5e40c06ac0507c307ee951eb,2,novel,p,0.5619,1
5e40c06ac0507c307ee951eb,2,novel,p,0.636,1
5e40c06ac0507c307ee951eb,2,novel,p,0.5443,1
5e40c06ac0507c307ee951eb,2,novel,p,0.6634,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.5043,0
5e40c06ac0507c307ee951eb,2,familiar,p,0.3763,0
5e40c06ac0507c307ee951eb,2,novel,p,0.3622,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.419,0
5e40c06ac0507c307ee951eb,2,novel,p,0.3857,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.4359,0
5e40c06ac0507c307ee951eb,2,familiar,p,0.4008,0
5e40c06ac0507c307ee951eb,2,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,2,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,2,familiar,q,0.4962,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.3999,0
5e40c06ac0507c307ee951eb,2,familiar,p,0.5706,0
5e40c06ac0507c307ee951eb,2,familiar,q,0.8673,1
5e40c06ac0507c307ee951eb,2,novel,p,0.6779,1
5e40c06ac0507c307ee951eb,2,novel,p,0.6031,1
5e40c06ac0507c307ee951eb,2,novel,p,0.4852,1
5e40c06ac0507c307ee951eb,2,novel,p,0.5114,1
5e40c06ac0507c307ee951eb,2,familiar,p,0.4799,0
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,q,0.8941,0
5e40c06ac0507c307ee951eb,3,novel,p,0.594,1
5e40c06ac0507c307ee951eb,3,familiar,q,0.5034,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.8235,0
5e40c06ac0507c307ee951eb,3,novel,p,0.6383,1
5e40c06ac0507c307ee951eb,3,novel,p,0.8109,1
5e40c06ac0507c307ee951eb,3,novel,p,0.7086,1
5e40c06ac0507c307ee951eb,3,novel,p,0.638,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.7228,0
5e40c06ac0507c307ee951eb,3,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,p,0.4223,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.3777,0
5e40c06ac0507c307ee951eb,3,familiar,p,0.3637,0
5e40c06ac0507c307ee951eb,3,novel,p,0.5375,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.8337,0
5e40c06ac0507c307ee951eb,3,novel,p,0.2591,1
5e40c06ac0507c307ee951eb,3,novel,p,0.2338,1
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,NA,NA,NA
5e40c06ac0507c307ee951eb,3,familiar,p,0.6914,0
5e40c06ac0507c307ee951eb,3,novel,p,0.7452,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.5209,0
5e40c06ac0507c307ee951eb,3,familiar,p,0.5495,0
5e40c06ac0507c307ee951eb,3,familiar,q,1.0381,1
5e40c06ac0507c307ee951eb,3,novel,p,0.7331,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.8574,0
5e40c06ac0507c307ee951eb,3,novel,p,0.6613,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.7107,0
5e40c06ac0507c307ee951eb,3,familiar,p,0.6712,0
5e40c06ac0507c307ee951eb,3,familiar,q,0.8257,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.9149,0
5e40c06ac0507c307ee951eb,3,familiar,p,0.6281,0
5e40c06ac0507c307ee951eb,3,familiar,p,0.6662,0
5e40c06ac0507c307ee951eb,3,novel,p,0.6671,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.6601,0
5e40c06ac0507c307ee951eb,3,novel,p,0.8548,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.5812,0
5e40c06ac0507c307ee951eb,3,novel,p,0.5822,1
5e40c06ac0507c307ee951eb,3,novel,p,0.6543,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.7533,0
5e40c06ac0507c307ee951eb,3,novel,p,0.6893,1
5e40c06ac0507c307ee951eb,3,familiar,p,0.1905,0
5e40c06ac0507c307ee951eb,3,familiar,NA,NA,NA
5e40c06ac0507c307ee951eb,3,novel,q,0.7227,0
5e40c06ac0507c307ee951eb,3,novel,p,0.5211,1
5e40c06ac0507c307ee951eb,3,novel,p,0.6478,1
5e40c06ac0507c307ee951eb,3,novel,p,0.8702,1
5e40c06ac0507c307ee951eb,3,novel,p,0.6857,1
5e40c06ac0507c307ee951eb,3,familiar,q,0.9421,1
5e40c06ac0507c307ee951eb,3,novel,p,0.6607,1
5e40c06ac0507c307ee951eb,3,familiar,q,0.7889,1
5e40c06ac0507c307ee951eb,3,novel,p,0.7455,1
5e40c06ac0507c307ee951eb,3,novel,p,0.8761,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.3902,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.8898,1
5eba5cf82cbf431a3276c90b,1,familiar,p,0.6608,0
5eba5cf82cbf431a3276c90b,1,familiar,q,0.2876,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.5232,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.765,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.6582,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.743,0
5eba5cf82cbf431a3276c90b,1,familiar,q,0.7119,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.802,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.6665,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.6068,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.8828,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.8914,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.7449,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.7856,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.9885,1
5eba5cf82cbf431a3276c90b,1,novel,p,1.0585,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.6862,1
5eba5cf82cbf431a3276c90b,1,familiar,q,1.0013,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.9585,0
5eba5cf82cbf431a3276c90b,1,familiar,p,0.7768,0
5eba5cf82cbf431a3276c90b,1,familiar,q,0.7232,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.7272,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.6074,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.7525,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.7209,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.7416,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.5686,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.6074,0
5eba5cf82cbf431a3276c90b,1,novel,q,0.7511,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.7716,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.6812,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.6794,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.9225,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.6212,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.674,0
5eba5cf82cbf431a3276c90b,1,familiar,p,0.9966,0
5eba5cf82cbf431a3276c90b,1,familiar,p,0.7908,0
5eba5cf82cbf431a3276c90b,1,familiar,NA,NA,NA
5eba5cf82cbf431a3276c90b,1,familiar,q,0.6743,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.8348,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.6305,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.8545,1
5eba5cf82cbf431a3276c90b,1,familiar,NA,NA,NA
5eba5cf82cbf431a3276c90b,1,familiar,q,0.5713,1
5eba5cf82cbf431a3276c90b,1,novel,q,0.624,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.6919,1
5eba5cf82cbf431a3276c90b,1,familiar,p,0.7102,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.8694,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.5436,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.8798,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.713,1
5eba5cf82cbf431a3276c90b,1,novel,q,1.0267,0
5eba5cf82cbf431a3276c90b,1,familiar,q,0.4504,1
5eba5cf82cbf431a3276c90b,1,familiar,p,0.7748,0
5eba5cf82cbf431a3276c90b,1,novel,p,0.7303,1
5eba5cf82cbf431a3276c90b,1,familiar,q,0.8387,1
5eba5cf82cbf431a3276c90b,1,novel,p,0.9228,1
5eba5cf82cbf431a3276c90b,1,familiar,p,0.9131,0
5eba5cf82cbf431a3276c90b,2,familiar,q,0.8526,1
5eba5cf82cbf431a3276c90b,2,familiar,NA,NA,NA
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6256,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6502,1
5eba5cf82cbf431a3276c90b,2,familiar,p,0.8063,0
5eba5cf82cbf431a3276c90b,2,novel,p,0.9256,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6972,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5903,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5421,1
5eba5cf82cbf431a3276c90b,2,novel,q,0.6244,0
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6643,1
5eba5cf82cbf431a3276c90b,2,familiar,p,0.8599,0
5eba5cf82cbf431a3276c90b,2,novel,p,0.8312,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.789,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.77,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.8852,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.8421,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.654,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.6932,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.7041,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.9918,1
5eba5cf82cbf431a3276c90b,2,familiar,p,0.7751,0
5eba5cf82cbf431a3276c90b,2,novel,p,0.9589,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6318,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.9213,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5312,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.8884,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6934,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.9193,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.9742,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.7794,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.833,1
5eba5cf82cbf431a3276c90b,2,novel,NA,NA,NA
5eba5cf82cbf431a3276c90b,2,novel,NA,NA,NA
5eba5cf82cbf431a3276c90b,2,familiar,p,0.87,0
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5245,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5544,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.6245,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.8329,1
5eba5cf82cbf431a3276c90b,2,familiar,NA,NA,NA
5eba5cf82cbf431a3276c90b,2,novel,p,0.7503,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.6425,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6116,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.6202,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.5896,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.6899,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.7226,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.7563,1
5eba5cf82cbf431a3276c90b,2,familiar,p,0.7653,0
5eba5cf82cbf431a3276c90b,2,novel,p,0.6648,1
5eba5cf82cbf431a3276c90b,2,novel,p,0.7194,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.7862,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.5551,1
5eba5cf82cbf431a3276c90b,2,familiar,q,0.835,1
5eba5cf82cbf431a3276c90b,2,novel,q,0.5612,0
